anatomical_structure_of,node_name,label,OntologyID,representation_of
#VHMLeftKidney,VH_M_left_kidney,left kidney,UBERON:0004538,http://purl.obolibrary.org/obo/UBERON_0004538
#VHMLeftKidney,VH_M_kidney_capsule_L,kidney capsule,UBERON:0002015,http://purl.obolibrary.org/obo/UBERON_0002015
#VHMLeftKidney,VH_M_hilum_of_kidney_L,hilum of kidney,UBERON:0008716,http://purl.obolibrary.org/obo/UBERON_0008716
#VHMLeftKidney,VH_M_cortex_of_kidney_L,cortex of kidney,UBERON:0001225,http://purl.obolibrary.org/obo/UBERON_0001225
#VHMLeftKidney,VH_M_renal_column_L,renal column,UBERON:0001284,http://purl.obolibrary.org/obo/UBERON_0001284
#VHMLeftKidney,VH_M_outer_cortex_of_kidney_L,outer cortex of kidney,UBERON:0002189,http://purl.obolibrary.org/obo/UBERON_0002189
#VHMLeftKidney,VH_M_renal_medulla_L,renal medulla,UBERON:0000362,http://purl.obolibrary.org/obo/UBERON_0000362
#VHMLeftKidney,VH_M_renal_papilla_L,renal papilla,UBERON:0001228,http://purl.obolibrary.org/obo/UBERON_0001228
#VHMLeftKidney,VH_M_renal_papilla_L_a,renal papilla,UBERON:0001228,http://purl.obolibrary.org/obo/UBERON_0001228
#VHMLeftKidney,VH_M_renal_papilla_L_b,renal papilla,UBERON:0001228,http://purl.obolibrary.org/obo/UBERON_0001228
#VHMLeftKidney,VH_M_renal_papilla_L_c,renal papilla,UBERON:0001228,http://purl.obolibrary.org/obo/UBERON_0001228
#VHMLeftKidney,VH_M_renal_papilla_L_d,renal papilla,UBERON:0001228,http://purl.obolibrary.org/obo/UBERON_0001228
#VHMLeftKidney,VH_M_renal_papilla_L_e,renal papilla,UBERON:0001228,http://purl.obolibrary.org/obo/UBERON_0001228
#VHMLeftKidney,VH_M_renal_papilla_L_f,renal papilla,UBERON:0001228,http://purl.obolibrary.org/obo/UBERON_0001228
#VHMLeftKidney,VH_M_renal_papilla_L_g,renal papilla,UBERON:0001228,http://purl.obolibrary.org/obo/UBERON_0001228
#VHMLeftKidney,VH_M_renal_papilla_L_h,renal papilla,UBERON:0001228,http://purl.obolibrary.org/obo/UBERON_0001228
#VHMLeftKidney,VH_M_renal_papilla_L_i,renal papilla,UBERON:0001228,http://purl.obolibrary.org/obo/UBERON_0001228
#VHMLeftKidney,VH_M_renal_pyramid_L,renal pyramid,UBERON:0004200,http://purl.obolibrary.org/obo/UBERON_0004200
#VHMLeftKidney,VH_M_renal_pyramid_L_a,renal pyramid,UBERON:0004200,http://purl.obolibrary.org/obo/UBERON_0004200
#VHMLeftKidney,VH_M_renal_pyramid_L_b,renal pyramid,UBERON:0004200,http://purl.obolibrary.org/obo/UBERON_0004200
#VHMLeftKidney,VH_M_renal_pyramid_L_c,renal pyramid,UBERON:0004200,http://purl.obolibrary.org/obo/UBERON_0004200
#VHMLeftKidney,VH_M_renal_pyramid_L_d,renal pyramid,UBERON:0004200,http://purl.obolibrary.org/obo/UBERON_0004200
#VHMLeftKidney,VH_M_renal_pyramid_L_e,renal pyramid,UBERON:0004200,http://purl.obolibrary.org/obo/UBERON_0004200
#VHMLeftKidney,VH_M_renal_pyramid_L_f,renal pyramid,UBERON:0004200,http://purl.obolibrary.org/obo/UBERON_0004200
#VHMLeftKidney,VH_M_renal_pyramid_L_g,renal pyramid,UBERON:0004200,http://purl.obolibrary.org/obo/UBERON_0004200
#VHMLeftKidney,VH_M_renal_pyramid_L_h,renal pyramid,UBERON:0004200,http://purl.obolibrary.org/obo/UBERON_0004200
#VHMLeftKidney,VH_M_renal_pyramid_L_i,renal pyramid,UBERON:0004200,http://purl.obolibrary.org/obo/UBERON_0004200
